id,term,tf,total,
498,一生,4,2532,0.157977883
498,孙策,4,2532,0.157977883
498,当然,4,2532,0.157977883
498,成功,4,2532,0.157977883
499,肯定,4,948,0.421940928
499,还是,4,948,0.421940928
499,百姓,4,948,0.421940928
499,中国,4,948,0.421940928
499,襄阳,4,948,0.421940928
499,世界,4,948,0.421940928
499,取向,4,948,0.421940928
500,可以,4,946,0.422832981
500,罗贯中,4,946,0.422832981
500,水浒,4,946,0.422832981
500,自然,4,946,0.422832981
500,鲁迅,4,946,0.422832981
500,张飞,4,946,0.422832981
500,兄弟,4,946,0.422832981
500,其实,4,946,0.422832981
500,只是,4,946,0.422832981
500,喜欢,4,946,0.422832981
501,曹操,4,209,1.913875598
503,后来,4,500,0.8
503,主要,4,500,0.8
503,没有,4,500,0.8
505,也许,4,345,1.15942029
506,蜀国,4,242,1.652892562
506,陆逊,4,242,1.652892562
507,陈宫说,4,883,0.453001133
507,为了,4,883,0.453001133
507,如何,4,883,0.453001133
507,董卓,4,883,0.453001133
507,吕伯奢,4,883,0.453001133
508,这么,4,582,0.687285223
508,所以,4,582,0.687285223
508,确实,4,582,0.687285223
512,曹操,4,639,0.625978091
512,应该,4,639,0.625978091
512,一个,4,639,0.625978091
512,为什么,4,639,0.625978091
512,因为,4,639,0.625978091
512,形象,4,639,0.625978091
512,罗贯中,4,639,0.625978091
515,曹操,4,411,0.97323601
515,关公,4,411,0.97323601
515,读到,4,411,0.97323601
516,空城计,4,798,0.501253133
516,孔明,4,798,0.501253133
516,诸葛亮,4,798,0.501253133
519,有人,4,128,3.125
52,颜良,4,188,2.127659574
52,足见,4,188,2.127659574
521,武将,4,522,0.766283525
521,画戟,4,522,0.766283525
521,刘备,4,522,0.766283525
521,董卓,4,522,0.766283525
521,貂蝉,4,522,0.766283525
522,刘表,4,595,0.672268908
522,献帝,4,595,0.672268908
522,三年,4,595,0.672268908
522,公元,4,595,0.672268908
523,投降,4,93,4.301075269
524,袁绍,4,569,0.702987698
524,孙夫人,4,569,0.702987698
527,国家,4,336,1.19047619
527,性格,4,336,1.19047619
528,奸诈,4,140,2.857142857
529,完美,4,1064,0.37593985
529,身上,4,1064,0.37593985
529,这种,4,1064,0.37593985
529,没有,4,1064,0.37593985
529,老师,4,1064,0.37593985
53,记得,4,337,1.18694362
53,关羽,4,337,1.18694362
532,性格,4,152,2.631578947
532,周瑜,4,152,2.631578947
532,孙权,4,152,2.631578947
539,阿斗,4,69,5.797101449
54,什么,4,114,3.50877193
542,徐庶,4,2168,0.184501845
542,其实,4,2168,0.184501845
542,虽然,4,2168,0.184501845
542,有名,4,2168,0.184501845
542,还是,4,2168,0.184501845
542,而且,4,2168,0.184501845
542,并且,4,2168,0.184501845
542,成功,4,2168,0.184501845
542,所以,4,2168,0.184501845
542,骄傲,4,2168,0.184501845
542,最后,4,2168,0.184501845
542,最终,4,2168,0.184501845
542,曾经,4,2168,0.184501845
542,老将,4,2168,0.184501845
542,儿子,4,2168,0.184501845
542,明显,4,2168,0.184501845
542,吴国,4,2168,0.184501845
542,刘禅,4,2168,0.184501845
542,奸雄,4,2168,0.184501845
542,超群,4,2168,0.184501845
544,司马懿,4,159,2.51572327
58,之前,4,1039,0.384985563
58,诸葛亮,4,1039,0.384985563
58,就是,4,1039,0.384985563
58,刘备,4,1039,0.384985563
58,罗贯中,4,1039,0.384985563
58,这种,4,1039,0.384985563
58,自己,4,1039,0.384985563
58,真正,4,1039,0.384985563
60,忠孝,4,8935,0.044767767
60,孙策,4,8935,0.044767767
60,形容,4,8935,0.044767767
60,逃亡,4,8935,0.044767767
60,当年,4,8935,0.044767767
60,西川,4,8935,0.044767767
60,利用,4,8935,0.044767767
60,皇叔,4,8935,0.044767767
60,回答,4,8935,0.044767767
60,甚至,4,8935,0.044767767
60,quot,4,8935,0.044767767
60,意思,4,8935,0.044767767
60,众人,4,8935,0.044767767
60,小说,4,8935,0.044767767
60,收留,4,8935,0.044767767
60,大势,4,8935,0.044767767
60,工作,4,8935,0.044767767
60,程普,4,8935,0.044767767
60,容易,4,8935,0.044767767
60,或者,4,8935,0.044767767
60,下落,4,8935,0.044767767
60,永远,4,8935,0.044767767
60,种田,4,8935,0.044767767
60,竟然,4,8935,0.044767767
60,要求,4,8935,0.044767767
60,寂寞,4,8935,0.044767767
60,诚意,4,8935,0.044767767
60,危险,4,8935,0.044767767
60,女人,4,8935,0.044767767
60,宗亲,4,8935,0.044767767
60,找个,4,8935,0.044767767
60,司马,4,8935,0.044767767
60,攻击,4,8935,0.044767767
60,中国,4,8935,0.044767767
60,旗帜,4,8935,0.044767767
60,如何,4,8935,0.044767767
60,茅庐,4,8935,0.044767767
60,儿子,4,8935,0.044767767
60,真正,4,8935,0.044767767
60,哪里,4,8935,0.044767767
60,聪明,4,8935,0.044767767
60,东西,4,8935,0.044767767
60,至于,4,8935,0.044767767
60,结义,4,8935,0.044767767
60,自杀,4,8935,0.044767767
60,到处,4,8935,0.044767767
60,赵子龙,4,8935,0.044767767
60,此人,4,8935,0.044767767
60,汉末,4,8935,0.044767767
60,再说,4,8935,0.044767767
60,更加,4,8935,0.044767767
60,不得,4,8935,0.044767767
60,决定,4,8935,0.044767767
60,妻妾,4,8935,0.044767767
60,许攸,4,8935,0.044767767
60,早就,4,8935,0.044767767
60,完全,4,8935,0.044767767
60,曾经,4,8935,0.044767767
60,赤壁,4,8935,0.044767767
60,记得,4,8935,0.044767767
60,之后,4,8935,0.044767767
60,百姓,4,8935,0.044767767
60,才能,4,8935,0.044767767
60,大耳贼,4,8935,0.044767767
60,正常,4,8935,0.044767767
60,投降,4,8935,0.044767767
60,显得,4,8935,0.044767767
60,结拜,4,8935,0.044767767
60,似乎,4,8935,0.044767767
60,狂妄,4,8935,0.044767767
60,算是,4,8935,0.044767767
62,知道,4,1144,0.34965035
62,本书,4,1144,0.34965035
62,刘备,4,1144,0.34965035
62,现在,4,1144,0.34965035
62,还是,4,1144,0.34965035
62,蜀汉,4,1144,0.34965035
62,方面,4,1144,0.34965035
62,如果,4,1144,0.34965035
62,没有,4,1144,0.34965035
62,真的,4,1144,0.34965035
62,情节,4,1144,0.34965035
62,试想,4,1144,0.34965035
63,连环画,4,139,2.877697842
63,故事,4,139,2.877697842
65,关公,4,546,0.732600733
66,英雄,4,616,0.649350649
68,夫人,4,492,0.81300813
68,刘备,4,492,0.81300813
68,一个,4,492,0.81300813
69,章武,4,3038,0.131665569
69,中丞,4,3038,0.131665569
69,相国,4,3038,0.131665569
69,骠骑,4,3038,0.131665569
69,钱谷,4,3038,0.131665569
69,仆射,4,3038,0.131665569
69,城门,4,3038,0.131665569
69,材料,4,3038,0.131665569
69,而且,4,3038,0.131665569
69,中书令,4,3038,0.131665569
69,御史中丞,4,3038,0.131665569
69,不常置,4,3038,0.131665569
69,一个,4,3038,0.131665569
69,南北,4,3038,0.131665569
69,一人,4,3038,0.131665569
69,大司农,4,3038,0.131665569
69,书佐,4,3038,0.131665569
69,侍郎,4,3038,0.131665569
69,汉朝,4,3038,0.131665569
69,顾问,4,3038,0.131665569
69,侍御史,4,3038,0.131665569
70,大臣,4,1449,0.27605245
70,刺史,4,1449,0.27605245
70,张飞,4,1449,0.27605245
70,扬州,4,1449,0.27605245
70,刘备,4,1449,0.27605245
70,潘璋,4,1449,0.27605245
70,黄祖,4,1449,0.27605245
70,夏侯渊,4,1449,0.27605245
70,上将,4,1449,0.27605245
70,手下,4,1449,0.27605245
70,吕布,4,1449,0.27605245
70,关斩,4,1449,0.27605245
71,诸葛诞,4,3258,0.122774708
71,曹睿,4,3258,0.122774708
71,病死,4,3258,0.122774708
71,文钦,4,3258,0.122774708
71,病亡,4,3258,0.122774708
71,交趾,4,3258,0.122774708
71,称帝,4,3258,0.122774708
71,曹真,4,3258,0.122774708
71,孙峻,4,3258,0.122774708
71,攻打,4,3258,0.122774708
71,襄阳,4,3258,0.122774708
71,须口,4,3258,0.122774708
71,曹仁,4,3258,0.122774708
71,击败,4,3258,0.122774708
71,马超,4,3258,0.122774708
71,吴攻,4,3258,0.122774708
71,张鲁,4,3258,0.122774708
71,魏国,4,3258,0.122774708
71,12,4,3258,0.122774708
71,攻破,4,3258,0.122774708
71,进攻,4,3258,0.122774708
71,青州,4,3258,0.122774708
71,陶谦,4,3258,0.122774708
71,黄祖,4,3258,0.122774708
71,杀死,4,3258,0.122774708
72,我们,4,73,5.479452055
73,兄弟,4,443,0.902934537
74,也许,4,206,1.941747573
78,这部,4,466,0.858369099
78,西游记,4,466,0.858369099
78,水浒传,4,466,0.858369099
78,他们,4,466,0.858369099
8,就是,4,227,1.762114537
8,可以,4,227,1.762114537
8,英雄,4,227,1.762114537
81,本子,4,2222,0.180018002
81,好处,4,2222,0.180018002
81,文化,4,2222,0.180018002
81,还是,4,2222,0.180018002
81,作品,4,2222,0.180018002
81,刘抑曹,4,2222,0.180018002
81,诸葛瞻,4,2222,0.180018002
81,在于,4,2222,0.180018002
81,而且,4,2222,0.180018002
81,这些,4,2222,0.180018002
81,郭勋,4,2222,0.180018002
81,当时,4,2222,0.180018002
81,陈宫,4,2222,0.180018002
81,原著,4,2222,0.180018002
81,关羽,4,2222,0.180018002
84,大丈夫,4,911,0.439077936
84,三个,4,911,0.439077936
84,出场,4,911,0.439077936
84,黄巾,4,911,0.439077936
84,何故,4,911,0.439077936
84,东汉,4,911,0.439077936
86,出山,4,1616,0.247524752
86,感情,4,1616,0.247524752
86,就是,4,1616,0.247524752
86,事业,4,1616,0.247524752
86,这段,4,1616,0.247524752
86,接受,4,1616,0.247524752
86,张飞,4,1616,0.247524752
86,丁奉,4,1616,0.247524752
86,五十七,4,1616,0.247524752
86,假如,4,1616,0.247524752
86,东吴,4,1616,0.247524752
86,还有,4,1616,0.247524752
86,后来,4,1616,0.247524752
89,一个,4,135,2.962962963
9,喜欢,4,48,8.333333333
90,觉得,4,75,5.333333333
90,其实,4,75,5.333333333
96,张飞,4,706,0.566572238
96,但是,4,706,0.566572238
98,一本,4,106,3.773584906
99,阴谋,4,663,0.60331825
99,其实,4,663,0.60331825
99,水浒,4,663,0.60331825
99,自己,4,663,0.60331825
1,情节,3,200,1.5
1,时候,3,200,1.5
103,所恨,3,300,1
106,一种,3,303,0.99009901
106,周瑜,3,303,0.99009901
106,诸葛亮,3,303,0.99009901
106,小说,3,303,0.99009901
106,精彩,3,303,0.99009901
107,今日,3,1197,0.250626566
107,涪关,3,1197,0.250626566
107,至此,3,1197,0.250626566
107,估计,3,1197,0.250626566
107,于是,3,1197,0.250626566
107,如此,3,1197,0.250626566
107,奸雄,3,1197,0.250626566
107,城府,3,1197,0.250626566
107,直言,3,1197,0.250626566
107,可是,3,1197,0.250626566
107,便是,3,1197,0.250626566
107,刘大,3,1197,0.250626566
107,所以,3,1197,0.250626566
107,比较,3,1197,0.250626566
107,知道,3,1197,0.250626566
107,初时,3,1197,0.250626566
107,之前,3,1197,0.250626566
107,VS,3,1197,0.250626566
107,不够,3,1197,0.250626566
107,翼德,3,1197,0.250626566
107,不见,3,1197,0.250626566
107,何况,3,1197,0.250626566
108,大家,3,539,0.556586271
108,国家,3,539,0.556586271
108,文举,3,539,0.556586271
108,年轻人,3,539,0.556586271
108,人民,3,539,0.556586271
109,那么,3,264,1.136363636
109,就是,3,264,1.136363636
11,感到,3,76,3.947368421
110,觉得,3,126,2.380952381
112,阿瞒,3,894,0.33557047
112,领地,3,894,0.33557047
112,于是,3,894,0.33557047
112,袁术,3,894,0.33557047
112,刘备,3,894,0.33557047
112,大军,3,894,0.33557047
112,甘宁,3,894,0.33557047
112,忠义,3,894,0.33557047
112,就是,3,894,0.33557047
112,武侠小说,3,894,0.33557047
112,不能,3,894,0.33557047
112,退军,3,894,0.33557047
112,此时,3,894,0.33557047
112,孙坚,3,894,0.33557047
113,二者,3,760,0.394736842
113,联吴,3,760,0.394736842
113,领地,3,760,0.394736842
113,可是,3,760,0.394736842
113,不可,3,760,0.394736842
113,诸葛亮,3,760,0.394736842
113,所谓,3,760,0.394736842
113,此时,3,760,0.394736842
113,华容道,3,760,0.394736842
113,还是,3,760,0.394736842
113,周瑜,3,760,0.394736842
113,如何,3,760,0.394736842
113,联合,3,760,0.394736842
115,不可,3,712,0.421348315
115,请君入瓮,3,712,0.421348315
115,陈式,3,712,0.421348315
115,阵前,3,712,0.421348315
115,此时,3,712,0.421348315
115,如此,3,712,0.421348315
116,什么,3,537,0.558659218
116,曹家,3,537,0.558659218
116,借过,3,537,0.558659218
116,第二代,3,537,0.558659218
116,时候,3,537,0.558659218
116,刘备,3,537,0.558659218
116,治国,3,537,0.558659218
116,这个,3,537,0.558659218
116,粮草,3,537,0.558659218
116,北魏,3,537,0.558659218
117,孙坚,3,425,0.705882353
117,不是,3,425,0.705882353
117,诸葛孔明,3,425,0.705882353
117,项羽,3,425,0.705882353
117,坏人,3,425,0.705882353
119,三国志,3,80,3.75
119,发现,3,80,3.75
119,问题,3,80,3.75
119,曹操,3,80,3.75
120,还是,3,493,0.60851927
120,表达,3,493,0.60851927
120,今天,3,493,0.60851927
120,古文,3,493,0.60851927
120,因为,3,493,0.60851927
120,人物,3,493,0.60851927
120,每个,3,493,0.60851927
120,小说,3,493,0.60851927
120,四大名著,3,493,0.60851927
120,发现,3,493,0.60851927
120,杂志,3,493,0.60851927
120,语文,3,493,0.60851927
120,这么,3,493,0.60851927
120,这里,3,493,0.60851927
120,诸葛亮,3,493,0.60851927
120,属于,3,493,0.60851927
120,经典,3,493,0.60851927
120,所以,3,493,0.60851927
120,精彩,3,493,0.60851927
121,桔子,3,1553,0.193174501
121,一样,3,1553,0.193174501
121,只是,3,1553,0.193174501
121,简直,3,1553,0.193174501
121,汉中,3,1553,0.193174501
121,这个,3,1553,0.193174501
121,将军,3,1553,0.193174501
121,尤其,3,1553,0.193174501
121,夜战,3,1553,0.193174501
121,没有,3,1553,0.193174501
121,还是,3,1553,0.193174501
121,严颜,3,1553,0.193174501
121,英雄,3,1553,0.193174501
121,起来,3,1553,0.193174501
121,张郃,3,1553,0.193174501
121,可以,3,1553,0.193174501
121,是不是,3,1553,0.193174501
121,一个,3,1553,0.193174501
121,后来,3,1553,0.193174501
121,罢了,3,1553,0.193174501
121,孩子,3,1553,0.193174501
121,一些,3,1553,0.193174501
121,二人,3,1553,0.193174501
121,当然,3,1553,0.193174501
121,几乎,3,1553,0.193174501
121,别人,3,1553,0.193174501
121,即便,3,1553,0.193174501
121,比如,3,1553,0.193174501
121,三姓家奴,3,1553,0.193174501
121,自己,3,1553,0.193174501
121,简单,3,1553,0.193174501
121,不可,3,1553,0.193174501
121,公开课,3,1553,0.193174501
122,描写,3,194,1.546391753
122,只是,3,194,1.546391753
122,曹操,3,194,1.546391753
123,精彩,3,70,4.285714286
125,诸葛亮,3,32,9.375
126,一般,3,400,0.75
126,身份,3,400,0.75
126,平民,3,400,0.75
126,我们,3,400,0.75
126,还是,3,400,0.75
127,老师,3,184,1.630434783
127,之类,3,184,1.630434783
128,实力,3,1812,0.165562914
128,加上,3,1812,0.165562914
128,今日,3,1812,0.165562914
128,策略,3,1812,0.165562914
128,关系,3,1812,0.165562914
128,这个,3,1812,0.165562914
128,只有,3,1812,0.165562914
128,相似,3,1812,0.165562914
128,根本,3,1812,0.165562914
128,作为,3,1812,0.165562914
128,而是,3,1812,0.165562914
128,两强,3,1812,0.165562914
128,小国,3,1812,0.165562914
128,广阔,3,1812,0.165562914
128,只是,3,1812,0.165562914
128,争霸,3,1812,0.165562914
128,最后,3,1812,0.165562914
128,学者,3,1812,0.165562914
128,他们,3,1812,0.165562914
128,法国,3,1812,0.165562914
128,吸引,3,1812,0.165562914
128,认识,3,1812,0.165562914
128,蜀国,3,1812,0.165562914
128,方面,3,1812,0.165562914
128,内容,3,1812,0.165562914
128,互为,3,1812,0.165562914
128,东南亚,3,1812,0.165562914
128,直接,3,1812,0.165562914
128,已经,3,1812,0.165562914
128,第一,3,1812,0.165562914
128,影响,3,1812,0.165562914
128,很大,3,1812,0.165562914
128,希腊,3,1812,0.165562914
128,领袖,3,1812,0.165562914
128,文明,3,1812,0.165562914
128,英国,3,1812,0.165562914
128,非洲,3,1812,0.165562914
128,民主,3,1812,0.165562914
128,俄国,3,1812,0.165562914
128,最终,3,1812,0.165562914
128,扩大,3,1812,0.165562914
128,初期,3,1812,0.165562914
128,经济,3,1812,0.165562914
128,不是,3,1812,0.165562914
128,而言,3,1812,0.165562914
128,领土,3,1812,0.165562914
129,游戏,3,59,5.084745763
130,令人,3,280,1.071428571
130,一个,3,280,1.071428571
130,真是,3,280,1.071428571
131,江东,3,80,3.75
132,一个,3,49,6.12244898
133,奸雄,3,343,0.874635569
133,关羽,3,343,0.874635569
133,什么,3,343,0.874635569
133,真的,3,343,0.874635569
133,一个,3,343,0.874635569
133,完全,3,343,0.874635569
133,周瑜,3,343,0.874635569
134,本书,3,78,3.846153846
135,时间,3,258,1.162790698
135,中国,3,258,1.162790698
135,虚无,3,258,1.162790698
136,骄兵,3,604,0.496688742
136,赵云,3,604,0.496688742
136,疲兵,3,604,0.496688742
136,关兴,3,604,0.496688742
136,不合,3,604,0.496688742
136,至于,3,604,0.496688742
136,画外音,3,604,0.496688742
136,若何,3,604,0.496688742
136,步步,3,604,0.496688742
136,两川,3,604,0.496688742
137,东吴,3,130,2.307692308
137,曹操,3,130,2.307692308
138,这样,3,66,4.545454545
139,猛将,3,38,7.894736842
140,孔融,3,482,0.622406639
140,借刀杀人,3,482,0.622406639
143,一次,3,656,0.457317073
143,然后,3,656,0.457317073
143,来说,3,656,0.457317073
143,自己,3,656,0.457317073
143,出来,3,656,0.457317073
143,三次,3,656,0.457317073
143,能力,3,656,0.457317073
143,出使,3,656,0.457317073
143,演义,3,656,0.457317073
143,我们,3,656,0.457317073
144,来说,3,867,0.346020761
144,四次,3,867,0.346020761
144,最后,3,867,0.346020761
144,如此,3,867,0.346020761
144,作为,3,867,0.346020761
144,其实,3,867,0.346020761
144,孙权,3,867,0.346020761
144,第一次,3,867,0.346020761
144,自己,3,867,0.346020761
146,两个,3,63,4.761904762
146,曹操,3,63,4.761904762
146,佩服,3,63,4.761904762
147,许都,3,760,0.394736842
147,内应,3,760,0.394736842
147,主公,3,760,0.394736842
147,张别,3,760,0.394736842
147,为何,3,760,0.394736842
147,才学,3,760,0.394736842
147,可见,3,760,0.394736842
147,荆州,3,760,0.394736842
147,绝对,3,760,0.394736842
148,何来,3,868,0.34562212
148,当然,3,868,0.34562212
148,此时,3,868,0.34562212
148,安排,3,868,0.34562212
148,连环计,3,868,0.34562212
148,计成,3,868,0.34562212
148,一句,3,868,0.34562212
148,必要,3,868,0.34562212
148,自作聪明,3,868,0.34562212
148,成功,3,868,0.34562212
148,乌龙,3,868,0.34562212
149,接触,3,71,4.225352113
15,第二个,3,845,0.355029586
15,别的,3,845,0.355029586
15,人才,3,845,0.355029586
15,什么,3,845,0.355029586
15,特点,3,845,0.355029586
15,没有,3,845,0.355029586
150,姜叙,3,773,0.388098318
150,华丽,3,773,0.388098318
150,当然,3,773,0.388098318
150,家奴,3,773,0.388098318
150,只有,3,773,0.388098318
150,奈何,3,773,0.388098318
150,其中,3,773,0.388098318
150,夏侯渊,3,773,0.388098318
150,有人,3,773,0.388098318
150,大耻,3,773,0.388098318
151,下川,3,584,0.51369863
151,投魏,3,584,0.51369863
151,无义,3,584,0.51369863
151,此节,3,584,0.51369863
151,刘封,3,584,0.51369863
151,关羽,3,584,0.51369863
151,五路,3,584,0.51369863
151,法正,3,584,0.51369863
151,汉中,3,584,0.51369863
151,此时,3,584,0.51369863
151,反叛,3,584,0.51369863
151,反复,3,584,0.51369863
151,投降,3,584,0.51369863
151,心肠,3,584,0.51369863
151,不过,3,584,0.51369863
151,始终,3,584,0.51369863
151,是否,3,584,0.51369863
152,无义之,3,1040,0.288461538
152,丁建阳,3,1040,0.288461538
152,使得,3,1040,0.288461538
152,无谋,3,1040,0.288461538
152,见利忘义,3,1040,0.288461538
152,叵测,3,1040,0.288461538
152,决断,3,1040,0.288461538
152,何为,3,1040,0.288461538
152,短视,3,1040,0.288461538
152,演义,3,1040,0.288461538
152,严氏,3,1040,0.288461538
152,最终,3,1040,0.288461538
152,先是,3,1040,0.288461538
152,天下,3,1040,0.288461538
152,王允,3,1040,0.288461538
153,手下,3,992,0.302419355
153,管理,3,992,0.302419355
153,天下,3,992,0.302419355
153,豁达,3,992,0.302419355
153,故事,3,992,0.302419355
153,做法,3,992,0.302419355
153,感叹,3,992,0.302419355
153,挥泪,3,992,0.302419355
153,王平,3,992,0.302419355
153,典韦,3,992,0.302419355
154,道理,3,944,0.31779661
154,后来,3,944,0.31779661
154,但是,3,944,0.31779661
154,不甘,3,944,0.31779661
154,不是,3,944,0.31779661
154,曹孟德,3,944,0.31779661
154,曹操,3,944,0.31779661
154,重要,3,944,0.31779661
154,其实,3,944,0.31779661
154,也许,3,944,0.31779661
154,想起,3,944,0.31779661
154,诸侯,3,944,0.31779661
154,因为,3,944,0.31779661
154,别人,3,944,0.31779661
154,这时,3,944,0.31779661
154,虎狼,3,944,0.31779661
154,最后,3,944,0.31779661
154,一个,3,944,0.31779661
154,曹阿瞒,3,944,0.31779661
154,真的,3,944,0.31779661
155,末年,3,336,0.892857143
155,地方,3,336,0.892857143
155,因此,3,336,0.892857143
