id2,id,label,term,tf,df,idf,tfidf
33036,90,2,漏刻,1,0.010752688,3.839452313,3.839452313
33037,90,2,卢植及,1,0.010752688,3.839452313,3.839452313
33038,90,2,卢植夜,1,0.010752688,3.839452313,3.839452313
33039,90,2,卢植曰,1,0.010752688,3.839452313,3.839452313
33040,90,2,录为,1,0.010752688,3.839452313,3.839452313
33041,90,2,鹿鸣,1,0.010752688,3.839452313,3.839452313
33042,90,2,逯耀东,1,0.010752688,3.839452313,3.839452313
33043,90,2,掠,1,0.010752688,3.839452313,3.839452313
33044,90,2,纶氏尉,1,0.010752688,3.839452313,3.839452313
33045,90,2,轮氏尉,1,0.010752688,3.839452313,3.839452313
33046,90,2,论功,1,0.010752688,3.839452313,3.839452313
33047,90,2,论秦汉郎官制度,1,0.010752688,3.839452313,3.839452313
33048,90,2,论文,1,0.010752688,3.839452313,3.839452313
33049,90,2,洛中,1,0.010752688,3.839452313,3.839452313
33050,90,2,落,1,0.010752688,3.839452313,3.839452313
33051,90,2,雒舍,1,0.010752688,3.839452313,3.839452313
33052,90,2,屡经,1,0.010752688,3.839452313,3.839452313
33053,90,2,履上,1,0.010752688,3.839452313,3.839452313
33054,90,2,马彪,1,0.010752688,3.839452313,3.839452313
33055,90,2,卖弄,1,0.010752688,3.839452313,3.839452313
33056,90,2,邙,1,0.010752688,3.839452313,3.839452313
33057,90,2,眉寿,1,0.010752688,3.839452313,3.839452313
33058,90,2,美称,1,0.010752688,3.839452313,3.839452313
33059,90,2,美田,1,0.010752688,3.839452313,3.839452313
33060,90,2,门后,1,0.010752688,3.839452313,3.839452313
33061,90,2,孟高,1,0.010752688,3.839452313,3.839452313
33062,90,2,弥久,1,0.010752688,3.839452313,3.839452313
33063,90,2,密不可分,1,0.010752688,3.839452313,3.839452313
33064,90,2,密令,1,0.010752688,3.839452313,3.839452313
33065,90,2,密切,1,0.010752688,3.839452313,3.839452313
33066,90,2,苗败,1,0.010752688,3.839452313,3.839452313
33067,90,2,苗为,1,0.010752688,3.839452313,3.839452313
33068,90,2,苗于,1,0.010752688,3.839452313,3.839452313
33069,90,2,邈然,1,0.010752688,3.839452313,3.839452313
33070,90,2,灭火,1,0.010752688,3.839452313,3.839452313
33071,90,2,民害,1,0.010752688,3.839452313,3.839452313
33072,90,2,暝,1,0.010752688,3.839452313,3.839452313
33073,90,2,莫若,1,0.010752688,3.839452313,3.839452313
33074,90,2,莫有言,1,0.010752688,3.839452313,3.839452313
33075,90,2,默从,1,0.010752688,3.839452313,3.839452313
33076,90,2,母为,1,0.010752688,3.839452313,3.839452313
33077,90,2,乃令,1,0.010752688,3.839452313,3.839452313
33078,90,2,南行,1,0.010752688,3.839452313,3.839452313
33079,90,2,南阳人,1,0.010752688,3.839452313,3.839452313
33080,90,2,内侧,1,0.010752688,3.839452313,3.839452313
33081,90,2,内食,1,0.010752688,3.839452313,3.839452313
33082,90,2,内史,1,0.010752688,3.839452313,3.839452313
33083,90,2,逆妇,1,0.010752688,3.839452313,3.839452313
33084,90,2,叛羌,1,0.010752688,3.839452313,3.839452313
33085,90,2,疲劳,1,0.010752688,3.839452313,3.839452313
33086,90,2,辟,1,0.010752688,3.839452313,3.839452313
33087,90,2,迫于,1,0.010752688,3.839452313,3.839452313
33088,90,2,七一,1,0.010752688,3.839452313,3.839452313
33089,90,2,齐鲁,1,0.010752688,3.839452313,3.839452313
33090,90,2,岐嶷,1,0.010752688,3.839452313,3.839452313
33091,90,2,其军,1,0.010752688,3.839452313,3.839452313
33092,90,2,其入京,1,0.010752688,3.839452313,3.839452313
33093,90,2,其头,1,0.010752688,3.839452313,3.839452313
33094,90,2,其凶,1,0.010752688,3.839452313,3.839452313
33095,90,2,骑寇,1,0.010752688,3.839452313,3.839452313
33096,90,2,骑讨捕,1,0.010752688,3.839452313,3.839452313
33097,90,2,乞,1,0.010752688,3.839452313,3.839452313
33098,90,2,千计,1,0.010752688,3.839452313,3.839452313
33099,90,2,千余头,1,0.010752688,3.839452313,3.839452313
33100,90,2,迁广武令,1,0.010752688,3.839452313,3.839452313
33101,90,2,佥,1,0.010752688,3.839452313,3.839452313
33102,90,2,牵制,1,0.010752688,3.839452313,3.839452313
33103,90,2,前导,1,0.010752688,3.839452313,3.839452313
33104,90,2,窃,1,0.010752688,3.839452313,3.839452313
33105,90,2,窃幸,1,0.010752688,3.839452313,3.839452313
33106,90,2,侵夺,1,0.010752688,3.839452313,3.839452313
33107,90,2,秦汉官制史稿,1,0.010752688,3.839452313,3.839452313
33108,90,2,秦汉军制演变史稿,1,0.010752688,3.839452313,3.839452313
33109,90,2,秦汉郎吏制度考,1,0.010752688,3.839452313,3.839452313
33110,90,2,寑,1,0.010752688,3.839452313,3.839452313
33111,90,2,轻骑,1,0.010752688,3.839452313,3.839452313
33112,90,2,轻佻,1,0.010752688,3.839452313,3.839452313
33113,90,2,清定,1,0.010752688,3.839452313,3.839452313
33114,90,2,请称,1,0.010752688,3.839452313,3.839452313
33115,90,2,请收,1,0.010752688,3.839452313,3.839452313
33116,90,2,丘毅,1,0.010752688,3.839452313,3.839452313
33117,90,2,求乞,1,0.010752688,3.839452313,3.839452313
33118,90,2,酋豪,1,0.010752688,3.839452313,3.839452313
33119,90,2,曲阳,1,0.010752688,3.839452313,3.839452313
33120,90,2,去薪,1,0.010752688,3.839452313,3.839452313
33121,90,2,圈,1,0.010752688,3.839452313,3.839452313
33122,90,2,确立,1,0.010752688,3.839452313,3.839452313
33123,90,2,阙下,1,0.010752688,3.839452313,3.839452313
33124,90,2,群公谓,1,0.010752688,3.839452313,3.839452313
33125,90,2,扰,1,0.010752688,3.839452313,3.839452313
33126,90,2,仁孝,1,0.010752688,3.839452313,3.839452313
33127,90,2,任职,1,0.010752688,3.839452313,3.839452313
33128,90,2,任种,1,0.010752688,3.839452313,3.839452313
33129,90,2,如君者,1,0.010752688,3.839452313,3.839452313
33130,90,2,儒学、数术与政治——灾异的政治文化史,1,0.010752688,3.839452313,3.839452313
33131,90,2,孺,1,0.010752688,3.839452313,3.839452313
33132,90,2,三百里,1,0.010752688,3.839452313,3.839452313
33133,90,2,三纲,1,0.010752688,3.839452313,3.839452313
33134,90,2,三州,1,0.010752688,3.839452313,3.839452313
33135,90,2,丧乱,1,0.010752688,3.839452313,3.839452313
33136,90,2,丧慢,1,0.010752688,3.839452313,3.839452313
33137,90,2,擅王命,1,0.010752688,3.839452313,3.839452313
33138,90,2,上编,1,0.010752688,3.839452313,3.839452313
33139,90,2,上任,1,0.010752688,3.839452313,3.839452313
33140,90,2,上言,1,0.010752688,3.839452313,3.839452313
33141,90,2,少好侠,1,0.010752688,3.839452313,3.839452313
33142,90,2,劭,1,0.010752688,3.839452313,3.839452313
33143,90,2,舍止,1,0.010752688,3.839452313,3.839452313
33144,90,2,设置,1,0.010752688,3.839452313,3.839452313
33145,90,2,社,1,0.010752688,3.839452313,3.839452313
33146,90,2,社下,1,0.010752688,3.839452313,3.839452313
33147,90,2,声恳,1,0.010752688,3.839452313,3.839452313
33148,90,2,省略,1,0.010752688,3.839452313,3.839452313
33149,90,2,圣德,1,0.010752688,3.839452313,3.839452313
33150,90,2,尸于,1,0.010752688,3.839452313,3.839452313
33151,90,2,十三卷,1,0.010752688,3.839452313,3.839452313
33152,90,2,时变,1,0.010752688,3.839452313,3.839452313
33153,90,2,时帝,1,0.010752688,3.839452313,3.839452313
33154,90,2,时何,1,0.010752688,3.839452313,3.839452313
33155,90,2,时任,1,0.010752688,3.839452313,3.839452313
33156,90,2,时适,1,0.010752688,3.839452313,3.839452313
33157,90,2,使丁原,1,0.010752688,3.839452313,3.839452313
33158,90,2,使水渟满,1,0.010752688,3.839452313,3.839452313
33159,90,2,始设,1,0.010752688,3.839452313,3.839452313
33160,90,2,侍段,1,0.010752688,3.839452313,3.839452313
33161,90,2,侍御史,1,0.010752688,3.839452313,3.839452313
33162,90,2,适值,1,0.010752688,3.839452313,3.839452313
33163,90,2,释“身被三仗”,1,0.010752688,3.839452313,3.839452313
33164,90,2,收敛,1,0.010752688,3.839452313,3.839452313
33165,90,2,收苗,1,0.010752688,3.839452313,3.839452313
33166,90,2,首虏,1,0.010752688,3.839452313,3.839452313
33167,90,2,书社,1,0.010752688,3.839452313,3.839452313
33168,90,2,署郎,1,0.010752688,3.839452313,3.839452313
33169,90,2,述论,1,0.010752688,3.839452313,3.839452313
33170,90,2,竖,1,0.010752688,3.839452313,3.839452313
33171,90,2,数百万,1,0.010752688,3.839452313,3.839452313
33172,90,2,数十里,1,0.010752688,3.839452313,3.839452313
33173,90,2,数讨羌,1,0.010752688,3.839452313,3.839452313
33174,90,2,水为,1,0.010752688,3.839452313,3.839452313
33175,90,2,水已,1,0.010752688,3.839452313,3.839452313
33176,90,2,四层,1,0.010752688,3.839452313,3.839452313
33177,90,2,四十八卷,1,0.010752688,3.839452313,3.839452313
33178,90,2,四十七卷,1,0.010752688,3.839452313,3.839452313
33179,90,2,四十四,1,0.010752688,3.839452313,3.839452313
33180,90,2,四五日,1,0.010752688,3.839452313,3.839452313
33181,90,2,素衣,1,0.010752688,3.839452313,3.839452313
33182,90,2,素怨苗,1,0.010752688,3.839452313,3.839452313
33183,90,2,虽似,1,0.010752688,3.839452313,3.839452313
33184,90,2,虽痛,1,0.010752688,3.839452313,3.839452313
33185,90,2,随植后,1,0.010752688,3.839452313,3.839452313
33186,90,2,孙正军,1,0.010752688,3.839452313,3.839452313
33187,90,2,损辱,1,0.010752688,3.839452313,3.839452313
33188,90,2,所渡,1,0.010752688,3.839452313,3.839452313
33189,90,2,所服,1,0.010752688,3.839452313,3.839452313
33190,90,2,所劫,1,0.010752688,3.839452313,3.839452313
33191,90,2,所围,1,0.010752688,3.839452313,3.839452313
33192,90,2,所闻,1,0.010752688,3.839452313,3.839452313
33193,90,2,所养,1,0.010752688,3.839452313,3.839452313
33194,90,2,所愿,1,0.010752688,3.839452313,3.839452313
33195,90,2,所制,1,0.010752688,3.839452313,3.839452313
33196,90,2,台阁,1,0.010752688,3.839452313,3.839452313
33197,90,2,太极,1,0.010752688,3.839452313,3.839452313
33198,90,2,太山,1,0.010752688,3.839452313,3.839452313
33199,90,2,唐长孺,1,0.010752688,3.839452313,3.839452313
33200,90,2,讨于,1,0.010752688,3.839452313,3.839452313
33201,90,2,讨张角,1,0.010752688,3.839452313,3.839452313
33202,90,2,提及,1,0.010752688,3.839452313,3.839452313
33203,90,2,涕泣,1,0.010752688,3.839452313,3.839452313
33204,90,2,天常,1,0.010752688,3.839452313,3.839452313
33205,90,2,忝,1,0.010752688,3.839452313,3.839452313
33206,90,2,条,1,0.010752688,3.839452313,3.839452313
33207,90,2,通谋,1,0.010752688,3.839452313,3.839452313
33208,90,2,同心,1,0.010752688,3.839452313,3.839452313
33209,90,2,同族,1,0.010752688,3.839452313,3.839452313
33210,90,2,桐宫,1,0.010752688,3.839452313,3.839452313
33211,90,2,头邪,1,0.010752688,3.839452313,3.839452313
33212,90,2,途,1,0.010752688,3.839452313,3.839452313
33213,90,2,涂抹,1,0.010752688,3.839452313,3.839452313
33214,90,2,屠,1,0.010752688,3.839452313,3.839452313
33215,90,2,屯住,1,0.010752688,3.839452313,3.839452313
33216,90,2,外朝,1,0.010752688,3.839452313,3.839452313
33217,90,2,外军,1,0.010752688,3.839452313,3.839452313
33218,90,2,万世,1,0.010752688,3.839452313,3.839452313
33219,90,2,万余,1,0.010752688,3.839452313,3.839452313
33220,90,2,亡佚,1,0.010752688,3.839452313,3.839452313
33221,90,2,王忱,1,0.010752688,3.839452313,3.839452313
33222,90,2,王及,1,0.010752688,3.839452313,3.839452313
33223,90,2,王仲殊,1,0.010752688,3.839452313,3.839452313
33224,90,2,威震天下,1,0.010752688,3.839452313,3.839452313
33225,90,2,微官,1,0.010752688,3.839452313,3.839452313
33226,90,2,韦昭撰,1,0.010752688,3.839452313,3.839452313
33227,90,2,为军,1,0.010752688,3.839452313,3.839452313
33228,90,2,为吏,1,0.010752688,3.839452313,3.839452313
33229,90,2,为羌,1,0.010752688,3.839452313,3.839452313
33230,90,2,为治,1,0.010752688,3.839452313,3.839452313
33231,90,2,违诏,1,0.010752688,3.839452313,3.839452313
33232,90,2,唯在,1,0.010752688,3.839452313,3.839452313
33233,90,2,伟茂,1,0.010752688,3.839452313,3.839452313
33234,90,2,伪欲,1,0.010752688,3.839452313,3.839452313
33235,90,2,隗辟,1,0.010752688,3.839452313,3.839452313
33236,90,2,未至,1,0.010752688,3.839452313,3.839452313
33237,90,2,畏,1,0.010752688,3.839452313,3.839452313
33238,90,2,尉等职,1,0.010752688,3.839452313,3.839452313
33239,90,2,尉为,1,0.010752688,3.839452313,3.839452313
33240,90,2,尉袁绍,1,0.010752688,3.839452313,3.839452313
33241,90,2,慰抚,1,0.010752688,3.839452313,3.839452313
33242,90,2,慰恤,1,0.010752688,3.839452313,3.839452313
33243,90,2,魏晋南北朝禁卫武官制度研究,1,0.010752688,3.839452313,3.839452313
33244,90,2,魏晋南北朝史论拾遗,1,0.010752688,3.839452313,3.839452313
33245,90,2,文学部,1,0.010752688,3.839452313,3.839452313
33246,90,2,闻帝,1,0.010752688,3.839452313,3.839452313
33247,90,2,闻知,1,0.010752688,3.839452313,3.839452313
33248,90,2,污,1,0.010752688,3.839452313,3.839452313
33249,90,2,洿,1,0.010752688,3.839452313,3.839452313
33250,90,2,无得,1,0.010752688,3.839452313,3.839452313
33251,90,2,无极,1,0.010752688,3.839452313,3.839452313
33252,90,2,五卷,1,0.010752688,3.839452313,3.839452313
33253,90,2,五军,1,0.010752688,3.839452313,3.839452313
33254,90,2,五十卷,1,0.010752688,3.839452313,3.839452313
33255,90,2,五校,1,0.010752688,3.839452313,3.839452313
33256,90,2,武器,1,0.010752688,3.839452313,3.839452313
33257,90,2,侮慢,1,0.010752688,3.839452313,3.839452313
33258,90,2,舞阳,1,0.010752688,3.839452313,3.839452313
33259,90,2,戊己,1,0.010752688,3.839452313,3.839452313
33260,90,2,误,1,0.010752688,3.839452313,3.839452313
33261,90,2,西拒,1,0.010752688,3.839452313,3.839452313
33262,90,2,西域,1,0.010752688,3.839452313,3.839452313
33263,90,2,昔伊,1,0.010752688,3.839452313,3.839452313
33264,90,2,熹,1,0.010752688,3.839452313,3.839452313
33265,90,2,熹平,1,0.010752688,3.839452313,3.839452313
33266,90,2,玺,1,0.010752688,3.839452313,3.839452313
33267,90,2,隙,1,0.010752688,3.839452313,3.839452313
33268,90,2,硖,1,0.010752688,3.839452313,3.839452313
33269,90,2,先嫁,1,0.010752688,3.839452313,3.839452313
33270,90,2,显阳苑,1,0.010752688,3.839452313,3.839452313
33271,90,2,相结,1,0.010752688,3.839452313,3.839452313
33272,90,2,孝桓帝纪,1,0.010752688,3.839452313,3.839452313
33273,90,2,孝灵帝纪,1,0.010752688,3.839452313,3.839452313
33274,90,2,孝顺,1,0.010752688,3.839452313,3.839452313
33275,90,2,效命,1,0.010752688,3.839452313,3.839452313
33276,90,2,协夜,1,0.010752688,3.839452313,3.839452313
33277,90,2,胁众,1,0.010752688,3.839452313,3.839452313
33278,90,2,辛未,1,0.010752688,3.839452313,3.839452313
33279,90,2,新安,1,0.010752688,3.839452313,3.839452313
33280,90,2,信谓,1,0.010752688,3.839452313,3.839452313
33281,90,2,形式,1,0.010752688,3.839452313,3.839452313
33282,90,2,幸承宠,1,0.010752688,3.839452313,3.839452313
33283,90,2,凶,1,0.010752688,3.839452313,3.839452313
33284,90,2,休声,1,0.010752688,3.839452313,3.839452313
33285,90,2,睚眦,1,0.010752688,3.839452313,3.839452313
33286,90,2,阉,1,0.010752688,3.839452313,3.839452313
33287,90,2,阉官,1,0.010752688,3.839452313,3.839452313
33288,90,2,阉宦,1,0.010752688,3.839452313,3.839452313
33289,90,2,严格来说,1,0.010752688,3.839452313,3.839452313
33290,90,2,严耕望,1,0.010752688,3.839452313,3.839452313
33291,90,2,严耕望史学论文选集（下）,1,0.010752688,3.839452313,3.839452313
33292,90,2,严刑,1,0.010752688,3.839452313,3.839452313
33293,90,2,演进,1,0.010752688,3.839452313,3.839452313
33294,90,2,宴乐,1,0.010752688,3.839452313,3.839452313
33295,90,2,堰,1,0.010752688,3.839452313,3.839452313
33296,90,2,堰其,1,0.010752688,3.839452313,3.839452313
33297,90,2,养肉,1,0.010752688,3.839452313,3.839452313
33298,90,2,妖贼,1,0.010752688,3.839452313,3.839452313
33299,90,2,掖庭,1,0.010752688,3.839452313,3.839452313
33300,90,2,夜遣,1,0.010752688,3.839452313,3.839452313
33301,90,2,一书,1,0.010752688,3.839452313,3.839452313
33302,90,2,依旧,1,0.010752688,3.839452313,3.839452313
33303,90,2,依伊尹,1,0.010752688,3.839452313,3.839452313
33304,90,2,宜承,1,0.010752688,3.839452313,3.839452313
33305,90,2,宜即,1,0.010752688,3.839452313,3.839452313
33306,90,2,宜为,1,0.010752688,3.839452313,3.839452313
33307,90,2,以丁,1,0.010752688,3.839452313,3.839452313
33308,90,2,以分,1,0.010752688,3.839452313,3.839452313
33309,90,2,以贡,1,0.010752688,3.839452313,3.839452313
33310,90,2,以观,1,0.010752688,3.839452313,3.839452313
33311,90,2,以护,1,0.010752688,3.839452313,3.839452313
33312,90,2,以久,1,0.010752688,3.839452313,3.839452313
33313,90,2,以吏,1,0.010752688,3.839452313,3.839452313
33314,90,2,以六郡,1,0.010752688,3.839452313,3.839452313
33315,90,2,以卢植,1,0.010752688,3.839452313,3.839452313
33316,90,2,以露,1,0.010752688,3.839452313,3.839452313
33317,90,2,以清奸,1,0.010752688,3.839452313,3.839452313
33318,90,2,以取,1,0.010752688,3.839452313,3.839452313
33319,90,2,以三署,1,0.010752688,3.839452313,3.839452313
33320,90,2,以王,1,0.010752688,3.839452313,3.839452313
33321,90,2,以胁,1,0.010752688,3.839452313,3.839452313
33322,90,2,以营,1,0.010752688,3.839452313,3.839452313
33323,90,2,以赠,1,0.010752688,3.839452313,3.839452313
33324,90,2,以至,1,0.010752688,3.839452313,3.839452313
33325,90,2,以逐,1,0.010752688,3.839452313,3.839452313
33326,90,2,议曰,1,0.010752688,3.839452313,3.839452313
33327,90,2,异志,1,0.010752688,3.839452313,3.839452313
33328,90,2,懿,1,0.010752688,3.839452313,3.839452313
33329,90,2,淫秽,1,0.010752688,3.839452313,3.839452313
33330,90,2,尹端,1,0.010752688,3.839452313,3.839452313
33331,90,2,尹放,1,0.010752688,3.839452313,3.839452313
33332,90,2,引兵,1,0.010752688,3.839452313,3.839452313
33333,90,2,隐没,1,0.010752688,3.839452313,3.839452313
33334,90,2,荧光,1,0.010752688,3.839452313,3.839452313
33335,90,2,萤火,1,0.010752688,3.839452313,3.839452313
33336,90,2,拥护,1,0.010752688,3.839452313,3.839452313
33337,90,2,拥强,1,0.010752688,3.839452313,3.839452313
33338,90,2,痈,1,0.010752688,3.839452313,3.839452313
33339,90,2,癕,1,0.010752688,3.839452313,3.839452313
33340,90,2,永康,1,0.010752688,3.839452313,3.839452313
33341,90,2,永乐,1,0.010752688,3.839452313,3.839452313
33342,90,2,永平,1,0.010752688,3.839452313,3.839452313
33343,90,2,踊跃,1,0.010752688,3.839452313,3.839452313
33344,90,2,忧,1,0.010752688,3.839452313,3.839452313
33345,90,2,由起,1,0.010752688,3.839452313,3.839452313
33346,90,2,犹豫不决,1,0.010752688,3.839452313,3.839452313
33347,90,2,游魂,1,0.010752688,3.839452313,3.839452313
33348,90,2,有尧图,1,0.010752688,3.839452313,3.839452313
33349,90,2,又疑,1,0.010752688,3.839452313,3.839452313
33350,90,2,幼质,1,0.010752688,3.839452313,3.839452313
33351,90,2,于涛,1,0.010752688,3.839452313,3.839452313
33352,90,2,于望,1,0.010752688,3.839452313,3.839452313
33353,90,2,鱼,1,0.010752688,3.839452313,3.839452313
33354,90,2,羽林郎,1,0.010752688,3.839452313,3.839452313
33355,90,2,祤,1,0.010752688,3.839452313,3.839452313
33356,90,2,欲震威,1,0.010752688,3.839452313,3.839452313
33357,90,2,垣,1,0.010752688,3.839452313,3.839452313
33358,90,2,袁晔撰,1,0.010752688,3.839452313,3.839452313
33359,90,2,原为,1,0.010752688,3.839452313,3.839452313
33360,90,2,远近,1,0.010752688,3.839452313,3.839452313
33361,90,2,苑,1,0.010752688,3.839452313,3.839452313
33362,90,2,怨气,1,0.010752688,3.839452313,3.839452313
33363,90,2,钺,1,0.010752688,3.839452313,3.839452313
33364,90,2,云攻,1,0.010752688,3.839452313,3.839452313
33365,90,2,云王,1,0.010752688,3.839452313,3.839452313
33366,90,2,云阳,1,0.010752688,3.839452313,3.839452313
33367,90,2,杂畜,1,0.010752688,3.839452313,3.839452313
33368,90,2,载录,1,0.010752688,3.839452313,3.839452313
33369,90,2,载其,1,0.010752688,3.839452313,3.839452313
33370,90,2,宰羊,1,0.010752688,3.839452313,3.839452313
33371,90,2,再拜,1,0.010752688,3.839452313,3.839452313
33372,90,2,赞拜,1,0.010752688,3.839452313,3.839452313
33373,90,2,早弃,1,0.010752688,3.839452313,3.839452313
33374,90,2,责让,1,0.010752688,3.839452313,3.839452313
33375,90,2,贼子,1,0.010752688,3.839452313,3.839452313
33376,90,2,斩数,1,0.010752688,3.839452313,3.839452313
33377,90,2,张奂传,1,0.010752688,3.839452313,3.839452313
33378,90,2,张奂为,1,0.010752688,3.839452313,3.839452313
33379,90,2,张奂征,1,0.010752688,3.839452313,3.839452313
33380,90,2,张角,1,0.010752688,3.839452313,3.839452313
33381,90,2,张角于,1,0.010752688,3.839452313,3.839452313
33382,90,2,张金龙,1,0.010752688,3.839452313,3.839452313
33383,90,2,张杨,1,0.010752688,3.839452313,3.839452313
33384,90,2,诏嵩,1,0.010752688,3.839452313,3.839452313
33385,90,2,这封,1,0.010752688,3.839452313,3.839452313
33386,90,2,这项,1,0.010752688,3.839452313,3.839452313
33387,90,2,珍宝,1,0.010752688,3.839452313,3.839452313
33388,90,2,征拜,1,0.010752688,3.839452313,3.839452313
33389,90,2,蒸,1,0.010752688,3.839452313,3.839452313
33390,90,2,正门,1,0.010752688,3.839452313,3.839452313
33391,90,2,枝解,1,0.010752688,3.839452313,3.839452313
33392,90,2,执金吾,1,0.010752688,3.839452313,3.839452313
33393,90,2,执金吾丁原,1,0.010752688,3.839452313,3.839452313
33394,90,2,枳,1,0.010752688,3.839452313,3.839452313
33395,90,2,至河,1,0.010752688,3.839452313,3.839452313
33396,90,2,志二,1,0.010752688,3.839452313,3.839452313
33397,90,2,治安,1,0.010752688,3.839452313,3.839452313
33398,90,2,置家令,1,0.010752688,3.839452313,3.839452313
33399,90,2,中国社会科学出版社,1,0.010752688,3.839452313,3.839452313
33400,90,2,中国史研究,1,0.010752688,3.839452313,3.839452313
33401,90,2,众论惑,1,0.010752688,3.839452313,3.839452313
33402,90,2,众所杀,1,0.010752688,3.839452313,3.839452313
33403,90,2,重建,1,0.010752688,3.839452313,3.839452313
33404,90,2,重走,1,0.010752688,3.839452313,3.839452313
33405,90,2,周成,1,0.010752688,3.839452313,3.839452313
33406,90,2,轴,1,0.010752688,3.839452313,3.839452313
33407,90,2,朱,1,0.010752688,3.839452313,3.839452313
33408,90,2,诛植,1,0.010752688,3.839452313,3.839452313
33409,90,2,诸豪杰,1,0.010752688,3.839452313,3.839452313
33410,90,2,诸郡,1,0.010752688,3.839452313,3.839452313
33411,90,2,逐君侧,1,0.010752688,3.839452313,3.839452313
33412,90,2,主南掖,1,0.010752688,3.839452313,3.839452313
33413,90,2,注所引,1,0.010752688,3.839452313,3.839452313
33414,90,2,驻兵,1,0.010752688,3.839452313,3.839452313
33415,90,2,追及,1,0.010752688,3.839452313,3.839452313
33416,90,2,追让,1,0.010752688,3.839452313,3.839452313
33417,90,2,追逐,1,0.010752688,3.839452313,3.839452313
33418,90,2,擢,1,0.010752688,3.839452313,3.839452313
33419,90,2,资直,1,0.010752688,3.839452313,3.839452313
33420,90,2,自爱,1,0.010752688,3.839452313,3.839452313
33421,90,2,自初,1,0.010752688,3.839452313,3.839452313
33422,90,2,自何,1,0.010752688,3.839452313,3.839452313
33423,90,2,自嫌,1,0.010752688,3.839452313,3.839452313
33424,90,2,走北芒,1,0.010752688,3.839452313,3.839452313
33425,90,2,走失,1,0.010752688,3.839452313,3.839452313
33426,90,2,罪过,1,0.010752688,3.839452313,3.839452313
33427,90,2,尊皇祚,1,0.010752688,3.839452313,3.839452313
33428,90,2,作业,1,0.010752688,3.839452313,3.839452313
33429,90,2,拜,2,0.139784946,1.893542164,3.787084327
33430,90,2,陈,2,0.150537634,1.824549292,3.649098584
33431,90,2,然而,2,0.150537634,1.824549292,3.649098584
33432,90,2,真,2,0.150537634,1.824549292,3.649098584
33433,90,2,其,4,0.397849462,0.895013333,3.580053334
33434,90,2,却,4,0.397849462,0.895013333,3.580053334
33435,90,2,便,2,0.161290323,1.760010771,3.520021542
33436,90,2,故事,2,0.161290323,1.760010771,3.520021542
33437,90,2,起,2,0.161290323,1.760010771,3.520021542
33438,90,2,少,2,0.161290323,1.760010771,3.520021542
33439,90,2,问,2,0.161290323,1.760010771,3.520021542
33440,90,2,先,2,0.161290323,1.760010771,3.520021542
33441,90,2,向,2,0.161290323,1.760010771,3.520021542
33442,90,2,是,20,0.827956989,0.175890666,3.517813329
33443,90,2,の,1,0.021505376,3.433987204,3.433987204
33444,90,2,八月,1,0.021505376,3.433987204,3.433987204
33445,90,2,北军,1,0.021505376,3.433987204,3.433987204
33446,90,2,毕,1,0.021505376,3.433987204,3.433987204
33447,90,2,边陲,1,0.021505376,3.433987204,3.433987204
33448,90,2,辨析,1,0.021505376,3.433987204,3.433987204
33449,90,2,不觉,1,0.021505376,3.433987204,3.433987204
33450,90,2,不详,1,0.021505376,3.433987204,3.433987204
33451,90,2,不小,1,0.021505376,3.433987204,3.433987204
33452,90,2,步行,1,0.021505376,3.433987204,3.433987204
33453,90,2,参照,1,0.021505376,3.433987204,3.433987204
33454,90,2,残忍,1,0.021505376,3.433987204,3.433987204
33455,90,2,钞,1,0.021505376,3.433987204,3.433987204
33456,90,2,朝堂,1,0.021505376,3.433987204,3.433987204
33457,90,2,陈蕃,1,0.021505376,3.433987204,3.433987204
33458,90,2,持节,1,0.021505376,3.433987204,3.433987204
33459,90,2,充,1,0.021505376,3.433987204,3.433987204
33460,90,2,仇,1,0.021505376,3.433987204,3.433987204
33461,90,2,出门,1,0.021505376,3.433987204,3.433987204
33462,90,2,初入,1,0.021505376,3.433987204,3.433987204
33463,90,2,储,1,0.021505376,3.433987204,3.433987204
33464,90,2,辞藻,1,0.021505376,3.433987204,3.433987204
33465,90,2,崔烈,1,0.021505376,3.433987204,3.433987204
33466,90,2,代替,1,0.021505376,3.433987204,3.433987204
33467,90,2,荡覆,1,0.021505376,3.433987204,3.433987204
33468,90,2,得免,1,0.021505376,3.433987204,3.433987204
33469,90,2,帝主,1,0.021505376,3.433987204,3.433987204
33470,90,2,第二卷,1,0.021505376,3.433987204,3.433987204
33471,90,2,典籍,1,0.021505376,3.433987204,3.433987204
33472,90,2,丁原,1,0.021505376,3.433987204,3.433987204
33473,90,2,东郡太守,1,0.021505376,3.433987204,3.433987204
33474,90,2,动作,1,0.021505376,3.433987204,3.433987204
33475,90,2,窦,1,0.021505376,3.433987204,3.433987204
33476,90,2,独立,1,0.021505376,3.433987204,3.433987204
33477,90,2,渡,1,0.021505376,3.433987204,3.433987204
33478,90,2,恶人,1,0.021505376,3.433987204,3.433987204
33479,90,2,而立,1,0.021505376,3.433987204,3.433987204
33480,90,2,二月,1,0.021505376,3.433987204,3.433987204
33481,90,2,发迹,1,0.021505376,3.433987204,3.433987204
33482,90,2,废后,1,0.021505376,3.433987204,3.433987204
33483,90,2,蜂起,1,0.021505376,3.433987204,3.433987204
33484,90,2,扶风,1,0.021505376,3.433987204,3.433987204
